2019-04-23 16:12:20.952 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-04-23 16:12:21.051 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-04-23 16:12:21.053 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-04-23 16:12:21.054 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-04-23 16:12:20.943 addReteta, medic: 2990713170025, pacient: 2990713170025, Reteta{Servicii{data=Tue Apr 12 00:00:00 EET 18}medicamente=[paracetamol, nurofen]}
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:12:27.428 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:12:27.428 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:12:27.428 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:12:27.428 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:13:35.173 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:13:35.262 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:13:35.306 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:13:35.343 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:13:35.387 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:13:33.839 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:13:33.839 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:13:33.839 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:13:33.839 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:13:33.839 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:13:33.839 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:15:32.619 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:15:32.703 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:15:32.732 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:15:32.766 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:15:32.806 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:15:31.264 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:15:31.264 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:15:31.264 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:15:31.264 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:15:31.264 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:15:31.264 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:16:01.147 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:16:01.22 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:16:01.269 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:16:01.306 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:16:01.332 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:15:59.742 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:15:59.742 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:15:59.742 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:15:59.742 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:15:59.742 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:15:59.742 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:16:28.417 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:16:28.51 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:16:28.534 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:16:28.574 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:16:28.6 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:16:27.042 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:16:27.042 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:16:27.042 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:16:27.042 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:16:27.042 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:16:27.042 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:17:02.797 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:17:02.868 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:17:02.924 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:17:02.981 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:17:03.02 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:17:01.438 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:17:01.438 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:17:01.438 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:17:01.438 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:17:01.438 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:17:01.438 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:17:57.256 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:17:57.35 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:17:57.376 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:17:57.403 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:17:57.435 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:17:55.833 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:17:55.833 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:17:55.833 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:17:55.833 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:17:55.833 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:17:55.833 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:18:29.819 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:18:29.92 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:18:29.956 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:18:29.994 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:18:30.073 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:18:28.505 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:18:28.505 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:18:28.505 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:18:28.505 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:18:28.505 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:18:28.505 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:29:13.547 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:29:13.623 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:29:13.655 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:29:13.688 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:29:13.74 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:29:12.241 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:29:12.241 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:29:12.241 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:29:12.241 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:29:12.241 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:29:12.241 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:29:48.343 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:29:48.419 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:29:48.458 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:29:48.506 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:29:48.556 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:29:47.009 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:29:47.009 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:29:47.009 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:29:47.009 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:29:47.009 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:29:47.009 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:30:29.115 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:30:29.215 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:30:29.267 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:30:29.347 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:30:29.379 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:30:27.797 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:30:27.797 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:30:27.797 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:30:27.797 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:30:27.797 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:30:27.797 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:30:49.402 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:30:49.49 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:30:49.54 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:30:49.579 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:30:49.616 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:30:48.014 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:30:48.014 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:30:48.014 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:30:48.014 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:30:48.014 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:30:48.014 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:31:15.218 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:31:15.291 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:31:15.354 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:31:15.386 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:31:15.413 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:31:13.924 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:31:13.924 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:31:13.924 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:31:13.924 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:31:13.924 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:31:13.924 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:31:31.911 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:31:32.148 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:31:39.739 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:31:39.832 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:31:39.864 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:31:39.919 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:31:39.953 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:31:38.422 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:31:38.422 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:31:38.422 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:31:38.422 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:31:38.422 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:31:38.422 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:31:58.458 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:31:58.539 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:31:58.574 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:31:58.613 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:31:58.654 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:31:57.146 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:31:57.146 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:31:57.146 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:31:57.146 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:31:57.146 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:31:57.146 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
